Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p
TSS_Hoffman.extend.500L2_0	0.03234689764188474	0.11944923891251756	0.020362144355099896	3.692757192202797	0.629492960361483	2.6383838120674447e-05
UTR_3_UCSCL2_0	0.01036241442310128	0.047588570217038106	0.013277069679864608	4.592421058836182	1.281271828915237	0.005676132983896466
UTR_3_UCSC.extend.500L2_0	0.024916127887211197	0.07605818350116013	0.01541272842198423	3.0525683543388307	0.6185844161562192	0.0013272109447922868
UTR_5_UCSCL2_0	0.0049607802777949725	0.019119819181648536	0.00800986269143938	3.854195935109455	1.6146376664357527	0.0781688409442549
UTR_5_UCSC.extend.500L2_0	0.025351781423713072	0.06639953227864245	0.016665573587102724	2.619126883783201	0.6573728807678341	0.015444274804728942
WeakEnhancer_HoffmanL2_0	0.020276090605870437	0.035915218731025295	0.023092702267045153	1.7713088498739957	1.1389129549637758	0.5003448897045379
WeakEnhancer_Hoffman.extend.500L2_0	0.08480062350291277	0.17350204166588834	0.03313072971678581	2.0459995988110724	0.3906896948186686	0.00958212758834793
ALL_HEART_EPs	0.00033349219505804156	0.006084156690814718	0.004584552823632373	18.243775359587715	13.74710680360741	0.21206398129848367
BRAIN_EP_eQTL	0.0001882184320196794	0.00746974043951538	0.005003463875937958	39.68655120203303	26.58328316864745	0.1490912752519054
EP_NEGATIVE	0.0001479578048496945	0.0030664742220294864	0.0022337680527396413	20.72532925954543	15.09733166836892	0.19208163207745318
Neuron_facet_E_Ps	0.00011759458185899756	0.004540883439930048	0.0023656456127548976	38.61473350340936	20.116960963315794	0.06159258998888586
