Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p
Intron_UCSCL2_0	0.3690176692149966	0.504222839051947	0.023257282145931226	1.366392130015263	0.06302484700910377	1.0773814500674627e-08
Intron_UCSC.extend.500L2_0	0.3778164615303836	0.5177280657220367	0.020774887243856534	1.3703163266759923	0.05498671804745024	4.6360795467071645e-11
PromoterFlanking_HoffmanL2_0	0.00793167905771344	0.03703590099061133	0.01592661182138208	4.669364547043096	2.007974819139169	0.06754976595465029
PromoterFlanking_Hoffman.extend.500L2_0	0.03129055943651226	0.0875240591660124	0.022997566804185396	2.797139480474821	0.734968221033148	0.01348657623077251
Promoter_UCSCL2_0	0.02881251783419969	0.05055120006781194	0.01997937054340115	1.7544874196245708	0.6934267479979195	0.2803134780856135
Promoter_UCSC.extend.500L2_0	0.03572795156109743	0.06941007154686983	0.017790133150263652	1.9427386265953	0.4979331972011105	0.06362501491308863
Repressed_HoffmanL2_0	0.434135039847117	0.4275800909114582	0.06930056332859492	0.9849011290635118	0.15962904849375784	0.92431922726203
Repressed_Hoffman.extend.500L2_0	0.6791952705841263	0.604653695521211	0.043863402949397945	0.8902501558958036	0.06458143165760596	0.09190080955334609
SuperEnhancer_HniszL2_0	0.15905950503920463	0.23774055718271803	0.01933475719516116	1.4946642586629468	0.1215567544385076	0.00011180068863166171
SuperEnhancer_Hnisz.extend.500L2_0	0.16202184843584946	0.24066293754511292	0.01857039055579207	1.4853733608674413	0.11461658248606382	5.631281703043932e-05
TFBS_ENCODEL2_0	0.12583794527205197	0.26626004755244004	0.049435520710356826	2.1158963377604922	0.39285066681183506	0.004704468174049266
TFBS_ENCODE.extend.500L2_0	0.3270489849373251	0.40339198439537904	0.05444878786685021	1.233429862112809	0.16648511499671723	0.15525141819683616
Transcribed_HoffmanL2_0	0.32865605497186035	0.340269743744277	0.06363780558458164	1.035336907982453	0.19363040668771592	0.8543207991549567
Transcribed_Hoffman.extend.500L2_0	0.7246745137984073	0.7784591981193274	0.05014937564032637	1.0742190918775463	0.06920262088074083	0.27796216342481933
TSS_HoffmanL2_0	0.016945697975846642	0.0954756430084044	0.023255332530938665	5.6342112992034625	1.3723443297576405	0.000906035096529531
TSS_Hoffman.extend.500L2_0	0.03234689764188474	0.12145111765188918	0.0202978048355117	3.754645004800301	0.6275039127470717	1.6320074536472565e-05
UTR_3_UCSCL2_0	0.01036241442310128	0.047207802941218416	0.013166117355324908	4.555676024303416	1.270564640415581	0.005789354707008476
UTR_3_UCSC.extend.500L2_0	0.024916127887211197	0.07666488916272222	0.015322488528305951	3.0769182719628088	0.6149626698685629	0.001084914931260399
UTR_5_UCSCL2_0	0.0049607802777949725	0.018583815475488485	0.00804065653425302	3.746147669283358	1.6208451259661572	0.09136691770133987
UTR_5_UCSC.extend.500L2_0	0.025351781423713072	0.06528236977821691	0.016565110208701602	2.575060453824926	0.6534101068419295	0.01777620945887381
WeakEnhancer_HoffmanL2_0	0.020276090605870437	0.03582248592668244	0.023024328691535062	1.7667353447469272	1.1355408268332032	0.5016096985814
WeakEnhancer_Hoffman.extend.500L2_0	0.08480062350291277	0.17047097868133754	0.0329797959527513	2.010256194348407	0.38890982861250417	0.011798644482766346
all_FANTOM5_hg19_enhancers_64k	0.006268915155593065	0.012082234819624914	0.01371264730993951	1.9273246677848657	2.1874035570102137	0.6716685932233842
PsychENCODE_DER_03b_PFC_enhancers_18k	0.0032480260969385316	0.051859004083340224	0.008872558814368034	15.96631385819855	2.7316771939520366	1.5518964439202411e-07
ALL_BRAIN_EPs_N_1569	0.0002985996515107213	0.011336927904410599	0.0048426696598293986	37.96698303917324	16.217934734111772	0.02431273387765182
sig_ES_sig_contact_EPs_in_Neural_22k	0.0022282579612454556	0.030059783480045753	0.008349308722921141	13.490261900935486	3.7470117320951495	0.000995157918548301
any_Neuraltissue_expressed_enhancers_44k	0.00421998473786725	0.03254608386664619	0.011755861081451994	7.712370041199424	2.785759146463956	0.016794374462028933
PsychENCODE_enhs_also_in_FANTOM_sig_ES_sig_contact_EPs_in_Neural_2290	0.0005114777176720164	0.006350527084292511	0.003300502710980215	12.416038597334886	6.452876825216173	0.07236495096680325
