Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p
TFBS_ENCODEL2_0	0.12583794527205197	0.26627787237791367	0.049471080264811076	2.116037986811064	0.393133248940599	0.0047442304536790035
TFBS_ENCODE.extend.500L2_0	0.3270489849373251	0.40329020787577474	0.054381867520180996	1.233118665551157	0.16628049627062017	0.15530082131212558
Transcribed_HoffmanL2_0	0.32865605497186035	0.3402962865261545	0.0637352273641137	1.0354176695612403	0.19392683140911776	0.8542140191394666
Transcribed_Hoffman.extend.500L2_0	0.7246745137984073	0.7784733380185425	0.0502790721933832	1.0742386039466831	0.06938159302697655	0.2790432374490693
TSS_HoffmanL2_0	0.016945697975846642	0.0955709149472159	0.023334465155108564	5.639833489504936	1.3770141063748498	0.0009318617028414435
TSS_Hoffman.extend.500L2_0	0.03234689764188474	0.12152651998590774	0.02032532008324805	3.756976057838319	0.6283545429385965	1.670978653835159e-05
UTR_3_UCSCL2_0	0.01036241442310128	0.047165950449405455	0.013147533043676682	4.551637149760852	1.2687712059041416	0.005754480943977684
UTR_3_UCSC.extend.500L2_0	0.024916127887211197	0.07668469985036229	0.015327895509880406	3.077713366920169	0.615179677165962	0.0010831159013566089
UTR_5_UCSCL2_0	0.0049607802777949725	0.0185399444623097	0.008008251123784954	3.737304098167105	1.6143128047075204	0.09098028815410318
UTR_5_UCSC.extend.500L2_0	0.025351781423713072	0.06526295109951365	0.01661780175495057	2.57429448482343	0.6554885227673556	0.01811265055149842
WeakEnhancer_HoffmanL2_0	0.020276090605870437	0.03595881510283867	0.02299495324433234	1.773458986833867	1.1340920541001491	0.49738657025917143
WeakEnhancer_Hoffman.extend.500L2_0	0.08480062350291277	0.17050068253763745	0.03299942960266376	2.010606473097229	0.3891413558006479	0.01183506508403977
all_FANTOM5_hg19_enhancers_64k	0.006268915155593065	0.012206987362012516	0.014269405281077775	1.947224848165565	2.276216048058451	0.6773449946549237
PsychENCODE_DER_03b_PFC_enhancers_18k	0.0032480260969385316	0.051848434768781294	0.00885727947683041	15.96305978503427	2.7269730022116976	1.5238404855395869e-07
BRAIN_EP_eQTL_N_597	0.0001882184320196794	0.007195654770619394	0.004980603234846561	38.2303406388331	26.46182513265124	0.162977255123797
Neuron_facet_E_Ps_contact_N_972	0.00011759458185899756	0.004241808852510576	0.0025882431557496545	36.0714650747833	22.009884425228893	0.11119176280454786
sig_ES_sig_contact_EPs_in_Neural_22k	0.0022282579612454556	0.030072468760020125	0.00855371739045076	13.495954814500701	3.8387464733525607	0.0013330548877028238
any_Neuraltissue_expressed_enhancers_44k	0.00421998473786725	0.032705812431638615	0.01203719807063702	7.750220548941581	2.852426920558137	0.019045602352284374
PsychENCODE_enhs_also_in_FANTOM_sig_ES_sig_contact_EPs_in_Neural_2290	0.0005114777176720164	0.0063160098120504165	0.0033165554021664986	12.34855320931212	6.48426175291028	0.07562449665844004
