Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p
Promoter_UCSC.extend.500L2_0	0.03377275167493879	0.07410834400046423	0.01759075182005209	2.194323539691219	0.5208563397309844	0.02451795293937118
Repressed_HoffmanL2_0	0.3958754179032174	0.4159941475809841	0.07552212104501416	1.0508208612303511	0.190772444131597	0.7850448578677274
Repressed_Hoffman.extend.500L2_0	0.621639231903314	0.5944106158574953	0.06541838049943588	0.9561986846254039	0.10523528300995433	0.6724595208359967
SuperEnhancer_HniszL2_0	0.14897014983448917	0.24480963196794114	0.022997000080377826	1.6433468868758798	0.15437320903501986	1.2109271216008294e-05
SuperEnhancer_Hnisz.extend.500L2_0	0.15172171174198135	0.24735286357862796	0.02278522061727818	1.6303063071109913	0.15017771916538109	7.470155073060457e-06
TFBS_ENCODEL2_0	0.11785463394814023	0.26936469555888953	0.048668559014202036	2.2855672834843177	0.41295414006052356	0.0017550813492933223
TFBS_ENCODE.extend.500L2_0	0.3039760709740527	0.41063673171308324	0.06177255074328396	1.3508850561731718	0.20321517593586122	0.0646684899531849
Transcribed_HoffmanL2_0	0.30944988667361994	0.35246123779088867	0.071345745238384	1.1389929451246923	0.2305567017823248	0.5304468630303187
Transcribed_Hoffman.extend.500L2_0	0.6719432610889955	0.7810400073497923	0.07984602254158754	1.1623600571333768	0.11882851896182993	0.13123239820675056
TSS_HoffmanL2_0	0.016073250683114153	0.09621233559649606	0.022165578593040792	5.985866673352671	1.3790352076277246	0.0006360848153047843
TSS_Hoffman.extend.500L2_0	0.03047553867665957	0.12203570412279821	0.019793826228557743	4.00438218394027	0.6494988140674712	6.464282219706911e-06
UTR_3_UCSCL2_0	0.010101897215338928	0.05071285204327365	0.013748389484289806	5.020131462659333	1.360971032591182	0.003074472738616828
UTR_3_UCSC.extend.500L2_0	0.02408887020816064	0.08088151386852999	0.016090711738144362	3.357630024555057	0.6679728687604982	0.0004377156381107257
UTR_5_UCSCL2_0	0.004831637880529118	0.020855024075480223	0.008150531900973597	4.316346669837013	1.6869086844896213	0.04995438111722213
UTR_5_UCSC.extend.500L2_0	0.024134082727507247	0.07016404630492132	0.016644662738312346	2.907259708070471	0.68967455387651	0.006294852852331301
WeakEnhancer_HoffmanL2_0	0.019087385296988738	0.03678988649572815	0.02264192134609819	1.9274450598287127	1.1862243567572466	0.4368863120873059
WeakEnhancer_Hoffman.extend.500L2_0	0.07885003357429672	0.17321724006271033	0.033424699710062886	2.1967934851859736	0.4239021620525798	0.005041031962070553
ALL_HEART_EPs	0.0002894801570554887	0.005239692971041361	0.003917159390398433	18.10035279909357	13.531702587986288	0.21408250602915013
BRAIN_EP_eQTL	0.00014934135262054061	0.006188415676676185	0.004060760898615135	41.43805830124122	27.191135123391216	0.14752271130106773
EP_NEGATIVE	0.00015664337455041302	0.003266496916019286	0.0023948086096443103	20.853080606789526	15.288285358494889	0.20154643724084562
Neuron_facet_E_Ps	0.00012503462208685585	0.005036821582563768	0.00264208383701016	40.28341509334045	21.130817951965536	0.06143457127974302
