Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p
H3K4me1_TrynkaL2_0	0.409153823945981	0.6578968935816016	0.0433070791052027	1.607945117649594	0.10584547075116758	4.951880468450099e-08
H3K4me1_Trynka.extend.500L2_0	0.5811203827980431	0.7752289321390089	0.03589196120482656	1.33402467902838	0.06176338374505115	1.416272105473191e-07
H3K4me3_peaks_TrynkaL2_0	0.03954482676942521	0.1737848935727183	0.041582042086839056	4.394630290986209	1.0515166074513937	0.001466103749042499
H3K4me3_TrynkaL2_0	0.1262888642963558	0.31969890021615954	0.042586112426094426	2.531489233016919	0.3372119360117113	7.526744497896425e-06
H3K4me3_Trynka.extend.500L2_0	0.2417387289954856	0.35397633367601755	0.03795647854220934	1.464293020596745	0.1570144705398785	0.0031424781414069315
H3K9ac_peaks_TrynkaL2_0	0.0370092460207822	0.21116994750106033	0.03410166117004755	5.705870024546834	0.9214362581420351	7.591053238546507e-07
H3K9ac_TrynkaL2_0	0.12039034691072659	0.30412173157471617	0.041497064564425444	2.5261305360323654	0.3446876400746389	1.4343284208227815e-05
H3K9ac_Trynka.extend.500L2_0	0.2191390969440674	0.4331716247545627	0.030791569359896548	1.9766971334427124	0.1405115280170919	8.437150402064364e-11
Intron_UCSCL2_0	0.3690176692149966	0.5069409944254271	0.023339985800117858	1.3737580520299524	0.06324896542154339	6.58309198697586e-09
Intron_UCSC.extend.500L2_0	0.3778164615303836	0.5193964195847687	0.021079158464483348	1.37473210532146	0.05579205940127673	4.887455666893697e-11
PromoterFlanking_HoffmanL2_0	0.00793167905771344	0.03520347806561236	0.015975032666773647	4.438338693416686	2.014079560019283	0.08762571817433798
PromoterFlanking_Hoffman.extend.500L2_0	0.03129055943651226	0.08724734187042782	0.02308065431786679	2.788296004980366	0.7376235750817062	0.014242269433361656
Promoter_UCSCL2_0	0.02881251783419969	0.05102675609662359	0.01997203988237831	1.7709926078052154	0.6931723217424626	0.26981847824415567
Promoter_UCSC.extend.500L2_0	0.03572795156109743	0.06983040481479164	0.017785633700535843	1.9545034563589936	0.49780726079750465	0.06038022152776519
Repressed_HoffmanL2_0	0.434135039847117	0.4272952530339369	0.06996631630250223	0.9842450247379507	0.16116256436509074	0.9217837273990532
Repressed_Hoffman.extend.500L2_0	0.6791952705841263	0.6052756893655358	0.04405235361108182	0.8911659364838955	0.06485962950418604	0.09588800806819918
SuperEnhancer_HniszL2_0	0.15905950503920463	0.23840562960634692	0.0193828746897829	1.4988455392690003	0.12185926697688046	0.00010245395647314292
SuperEnhancer_Hnisz.extend.500L2_0	0.16202184843584946	0.2411157915034886	0.0186575984472003	1.4881683787168705	0.11515483021160287	5.569993874433752e-05
TFBS_ENCODEL2_0	0.12583794527205197	0.2631548634150584	0.049418346050464274	2.091220282134596	0.39271418445068856	0.005704040589455815
TFBS_ENCODE.extend.500L2_0	0.3270489849373251	0.40154553685632033	0.05465298808840295	1.2277840792970862	0.16710948697448647	0.16706718309238916
Transcribed_HoffmanL2_0	0.32865605497186035	0.3402762755950628	0.06409665179993278	1.0353567824094931	0.1950265355842014	0.8552610278825634
Transcribed_Hoffman.extend.500L2_0	0.7246745137984073	0.7772859045464484	0.050675186265379105	1.0726000290423856	0.06992820266268687	0.29360639545732303
TSS_HoffmanL2_0	0.016945697975846642	0.0951584641120955	0.02355372541473221	5.615493929357677	1.3899530989106643	0.0011074545913435318
TSS_Hoffman.extend.500L2_0	0.03234689764188474	0.12035753679808699	0.02041357611313159	3.720837099451562	0.6310829662594549	2.2870375162757335e-05
UTR_3_UCSCL2_0	0.01036241442310128	0.0473084797790226	0.013222952271063654	4.565391601551489	1.2760493579165566	0.005847877616415936
UTR_3_UCSC.extend.500L2_0	0.024916127887211197	0.07619782549029591	0.015416128901273932	3.0581728362939686	0.6187208931925025	0.001284195205873268
UTR_5_UCSCL2_0	0.0049607802777949725	0.01865659550162519	0.00798840281532383	3.7608187536816082	1.6103117590353369	0.08757430249448458
UTR_5_UCSC.extend.500L2_0	0.025351781423713072	0.06624519111165014	0.016716506301068305	2.613038902650327	0.6593819196244858	0.0161433585270848
WeakEnhancer_HoffmanL2_0	0.020276090605870437	0.036183106687917285	0.023051990780315897	1.7845208620956432	1.1369050981475575	0.49227756220246954
WeakEnhancer_Hoffman.extend.500L2_0	0.08480062350291277	0.1730612122965841	0.033199639329980137	2.040801177489452	0.3915023022070089	0.01004672699691564
all_FANTOM5_hg19_enhancers_64k	0.006268915155593065	0.01189364412356702	0.014371675861558702	1.8972412017660865	2.2925299680817073	0.6955068591790234
BRAIN_EP_eQTL_N_597	0.0001882184320196794	0.007285287651094312	0.005025409588232132	38.70655797585536	26.699880209961023	0.16140727402041757
Neuron_facet_E_Ps_contact_N_972	0.00011759458185899756	0.0044562511627170035	0.002524575991967041	37.89503812395282	21.468472033806353	0.08576147760142498
2022_11_08_sig_ES_sig_contact_EPs_in_Neural_22k	0.0022282579612454556	0.03151599370672661	0.008579736835821996	14.143781489783684	3.850423507979509	0.0007642197426423796
2022_11_08_any_Neuraltissue_expressed_enhancers_44k	0.00421998473786725	0.034033588681171095	0.012013798735795039	8.064860608565002	2.846882034428097	0.013981015794714525
